,Unnamed: 0,name,male,culture,dateOfBirth,DateoFdeath,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,identity
988,988,Denys Darklyn,1,,,,,,,House Darklyn,Serala,0,0,0,1,0,,,,1.0,1,1,,0,0,0,0.0568561872909698,1,noble
989,989,Denys Arryn,0,,,283.0,,,,House Arryn,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0836120401337792,0,knight
990,990,Dermot,0,,,,,,,House Baratheon of Dragonstone,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
991,991,Desmond,0,,,298.0,,,,House Stark,,1,1,0,0,1,,,,,0,0,,0,0,0,0.0434782608695652,0,smallfolk
992,992,Desmond Redwyne,1,,,,,,,House Redwyne,Denyse Hightower,0,0,0,1,0,,,,1.0,1,1,,0,0,0,0.0769230769230769,1,noble
993,993,Deziel Dalt,1,,,,,,,House Dalt,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
994,994,Dickon Tarly,1,,287.0,,,,,House Tarly,Eleanor Mooton,1,0,0,1,1,,,,1.0,1,0,18.0,0,0,0,0.103678929765886,1,noble
995,995,Dickon Frey,1,,294.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0,0,0.0869565217391304,1,noble
996,996,Dirk,1,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0434782608695652,0,warrior
997,997,Dolf,0,Vale mountain clans,,,,,,Stone Crows,,1,1,0,0,1,,,,,0,0,,0,0,0,0.0167224080267558,1,none
998,998,Donnel Haigh,1,,255.0,,,,,House Haigh,,0,1,1,1,0,,,,,0,1,50.0,0,0,0,0.0869565217391304,1,knight
999,999,Donnel of Duskendale,1,,,,,,,Kingsguard,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0367892976588628,1,knight
1000,1000,Donnel Locke,0,,,299.0,,,,House Locke,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0367892976588628,0,noble
1001,1001,Donnel Waynwood,0,,277.0,,,,,House Waynwood,,1,1,1,1,1,,,,,0,1,28.0,0,0,0,0.060200668896321,1,knight
1002,1002,Donnor Stark,1,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0802675585284281,1,lord
1003,1003,Dormund,1,Free Folk,,300.0,,,,,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0267558528428093,0,smallfolk
1004,1004,Duram Bar Emmon,0,,284.0,,,,,House Bar Emmon,,0,1,1,1,0,,,,,0,1,21.0,0,0,0,0.0267558528428093,1,noble
1005,1005,Ebben,1,,,299.0,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,,0,0,0,0.0434782608695652,0,warrior
1006,1006,Edderion Stark,1,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,king
1007,1007,Edmyn Tully,1,Rivermen,,,,,,House Tully,,1,0,1,0,0,,,,,0,1,,0,0,1,0.357859531772575,1,lord
1008,1008,Eddara Tallhart,0,Northmen,289.0,,,,,House Tallhart,,0,1,1,1,1,,,,,0,1,16.0,0,0,0,0.040133779264214,1,noble
1009,1009,Edrick Stark,1,Northmen,,,,,,House Stark,,0,1,0,0,1,,,,,0,1,,0,0,0,0.0267558528428093,1,king
1010,1010,Edwyd Fossoway,1,,,299.0,,,,House Fossoway of Cider Hall,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0234113712374581,0,knight
1011,1011,Edwyn Stark,0,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,king
1012,1012,Edwyle Stark,1,Northmen,,,,,,House Stark,Marna Locke,0,1,0,0,0,,,,1.0,1,1,,0,0,0,0.107023411371237,1,lord
1013,1013,Elder Brother,1,,255.0,,,,,Faith of the Seven,,0,0,0,1,0,,,,,0,1,50.0,0,0,0,0.0769230769230769,1,none
1014,1014,Elbert Arryn,1,,,282.0,,,,House Arryn,,0,1,0,1,0,,,,,0,1,,0,0,0,0.0468227424749163,0,official
1015,1015,Eleanor Mooton,0,,286.0,,,,,House Mooton,Dickon Tarly,0,0,0,1,1,,,,1.0,1,0,19.0,0,0,0,0.0301003344481605,1,noble
1016,1016,Ellery Vance,1,,,,,,,House Vance of Atranta,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1017,1017,Elron,0,,,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,,0,0,0,0.0133779264214046,1,warrior
1018,1018,Elinor Tyrell,0,,286.0,,,,,House Tyrell,,0,0,1,1,1,,,,,0,0,19.0,0,0,0,0.163879598662207,1,noble
1019,1019,Elmar Frey,1,,290.0,,,,,House Frey,,1,1,1,1,1,,,,,0,0,15.0,0,0,0,0.0668896321070234,1,noble
1020,1020,Elwood,0,,,299.0,,,,House Tully,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0167224080267558,0,smallfolk
1021,1021,Elwood Meadows,1,Reach,278.0,,,,,House Meadows,,0,1,1,1,1,,,,,0,1,27.0,0,0,0,0.0501672240802675,1,noble
1022,1022,Elyana Vypren,0,,264.0,,,,,House Vypren,Jon Wylde,0,1,1,1,0,,,,1.0,1,0,41.0,0,0,0,0.160535117056856,1,noble
1023,1023,Elyn Norridge,0,,,,,,,House Norridge,Luthor Tyrell,0,0,1,1,0,,,,1.0,1,0,,0,0,0,0.127090301003344,1,noble
1024,1024,Emberlei Frey,0,,296.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,9.0,0,0,0,0.0802675585284281,1,noble
1025,1025,Endrew Tarth,1,,,299.0,,,,House Tarth,,1,1,1,0,0,,,,,0,1,,0,0,0,0.0668896321070234,0,official
1026,1026,Eroeh,0,Lhazareen,,298.0,,,,,,1,1,0,0,1,,,,,0,0,,0,0,0,0.0334448160535117,0,smallfolk
1027,1027,Eon Hunter,1,,,300.0,,,,House Hunter,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0468227424749163,0,noble
1028,1028,Ermesande Hayford,0,,298.0,,,,,House Hayford,Tyrek Lannister,0,1,1,1,1,,,,0.0,1,1,7.0,0,0,0,0.11371237458193903,1,noble
1029,1029,Erena Glover,0,Northmen,297.0,,,,,House Glover,,0,1,1,1,0,,,,,0,0,8.0,0,0,0,0.0535117056856187,1,noble
1030,1030,Erren Florent,1,,,,,,,House Florent,,0,1,1,1,0,,,,,0,1,,0,0,0,0.0869565217391304,1,knight
1031,1031,Eustace Brune,1,,,,,,,House Brune of the Dyre Den,,0,0,0,1,0,,,,,0,1,,0,0,0,0.0167224080267558,1,noble
1032,1032,Eustace Hunter,0,,,,,,,House Hunter,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
1033,1033,Eyron Stark,1,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,king
1034,1034,Ferrego Antaryon,1,Braavosi,,,,,,,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,lord
1035,1035,Forley Prester,1,,,,,,,House Prester,,1,1,1,1,0,,,,,0,1,,0,0,0,0.0635451505016722,1,noble
1036,1036,Franklyn Fowler,1,Dornishmen,,,,,,House Fowler,,0,0,0,1,1,,,,,0,1,,0,0,0,0.020066889632107,1,noble
1037,1037,Flement Brax,1,,,,,,,House Brax,Morya Frey,1,1,1,1,1,,,,1.0,1,1,,0,0,0,0.140468227424749,1,knight
1038,1038,Frenken,0,,,,,,,,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0434782608695652,1,official
1039,1039,Franklyn Frey,1,Rivermen,,,,,,House Frey,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0367892976588628,1,knight
1040,1040,Gareth Clifton,1,,,,,,,House Clifton,Jeyne Farman,0,0,0,1,0,,,,1.0,1,1,,0,0,0,0.0133779264214046,1,knight
1041,1041,Garrison Prester,1,,,,,,,House Prester,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0133779264214046,1,noble
1042,1042,Garth of Greenaway,1,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0301003344481605,0,warrior
1043,1043,Garrett Flowers,0,,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,0,,0,0,0,0.130434782608695,1,smallfolk
1044,1044,Garse Goodbrook,1,,,,,,,House Goodbrook,Kyra Frey,0,1,1,1,0,,,,1.0,1,1,,0,0,0,0.0668896321070234,1,knight
1045,1045,Garse Flowers,1,,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,0,,0,0,0,0.130434782608695,1,smallfolk
1046,1046,Garth Greenfield,0,Westerman,,,,,,House Greenfield,,1,0,1,1,1,,,,,0,1,,0,0,0,0.0301003344481605,1,knight
1047,1047,Garth Greyfeather,1,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0501672240802675,0,warrior
1048,1048,Gawen Swann,1,,152.0,,,,,House Swann,,0,0,0,0,0,,,,,0,1,100.0,0,0,0,0.0167224080267558,0,noble
1049,1049,Gawen Glover,1,Northmen,295.0,,,,,House Glover,,0,1,1,1,0,,,,,0,0,10.0,0,0,0,0.0468227424749163,1,noble
1050,1050,Gawen Wylde,1,,,283.0,,,,House Wylde,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0133779264214046,0,official
1051,1051,Garth Tyrell,1,,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,1,,0,0,0,0.163879598662207,1,noble
1052,1052,Gendel,1,Free Folk,,,,,,,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0568561872909698,1,king
1053,1053,Gawen Westerling,1,Westermen,,,,,,House Westerling,Sybell Spicer,1,1,1,1,1,,,,1.0,1,1,,0,0,0,0.0836120401337792,1,knight
1054,1054,Gerald Gower,0,,,,,,,House Gower,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
1055,1055,Gerold Grafton,1,,,,,,,House Grafton,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,noble
1056,1056,Gerardys,1,,,130.0,,,,Blacks,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0234113712374581,0,official
1057,1057,Gilbert Farring,1,,,,,,,House Farring,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0468227424749163,1,knight
1058,1058,Glendon Hewett,1,,,,,,,House Hewett,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,official
1059,1059,Gilwood Hunter,1,,250.0,,,,,House Hunter,,0,0,1,1,1,,,,,0,1,55.0,0,0,0,0.040133779264214,1,lord
1060,1060,Godric Borrell,1,Sistermen,,,,,,House Borrell,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0869565217391304,1,noble
1061,1061,Goodwin,1,,,,,,,House Tarth,,0,0,0,1,0,,,,,0,1,,0,0,0,0.00668896321070234,1,official
1062,1062,Gormon Peake,1,,,211.0,,,,House Peake,,0,0,0,0,0,,,,,0,1,,0,0,0,0.060200668896321,0,official
1063,1063,Gorne,1,Free Folk,,,,,,,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0535117056856187,1,king
1064,1064,Gormon Tyrell,1,,,,,,,Citadel,,1,1,1,1,1,,,,,0,1,,0,0,0,0.15384615384615302,1,official
1065,1065,Grazdan mo Eraz,0,Ghiscari,,,,,,Wise Masters,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0234113712374581,1,official
1066,1066,Grazdan mo Ullhor,1,Astapori,,299.0,,,,Good Masters,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0301003344481605,0,official
1067,1067,Grazdar zo Galare,1,Ghiscari,,,,,,House of Galare,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0100334448160535,1,noble
1068,1068,Grubbs,0,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.020066889632107,0,warrior
1069,1069,Gueren,1,,,,,,,Night's Watch,,1,1,1,1,0,,,,,0,0,,0,0,0,0.0133779264214046,1,none
1070,1070,Guncer Sunglass,1,,,299.0,,,,House Sunglass,,0,1,1,0,0,,,,,0,1,,0,0,0,0.040133779264214,0,official
1071,1071,Gulian Swann,1,,259.0,,,,,House Swann,,0,1,1,0,0,,,,,0,1,46.0,0,0,0,0.0334448160535117,1,knight
1072,1072,Guthor Grimm,1,,,,,,,House Grimm,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,noble
1073,1073,Gunthor Hightower,0,,,,,,,House Hightower,Jeyne Fossoway,0,0,0,1,0,,,,1.0,1,1,,0,0,0,0.0535117056856187,1,official
1074,1074,Gyldayn,1,,,,,,,The Citadel,,0,0,0,0,0,,,,,0,1,,0,0,0,0.157190635451505,1,official
1075,1075,Gwayne Hightower,1,,88.0,130.0,,,,House Hightower,,0,0,0,0,0,,,,,0,1,42.0,0,0,0,0.0501672240802675,0,knight
1076,1076,Hairy Hal,0,,,300.0,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0334448160535117,0,warrior
1077,1077,Hake,1,,,299.0,,,,Night's Watch,,1,1,1,0,0,,,,,0,0,,0,0,0,0.0267558528428093,0,smallfolk
1078,1078,Halder,1,,281.0,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,24.0,0,0,0,0.060200668896321,1,warrior
1079,1079,Hallis Mollen,1,Northmen,,,,,,House Mollen,,1,1,1,1,0,,,,,0,1,,0,0,0,0.0702341137123745,1,warrior
1080,1080,Halmon Paege,1,,,,,,,House Paege,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,knight
1081,1081,Harbert,1,,,,,,,House Baratheon,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0234113712374581,1,noble
1082,1082,Harlan Hunter,1,,,,,,,House Hunter,,1,0,0,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1083,1083,Harlen Tyrell,1,Reach,,5.0,,,,House Tyrell,,1,0,0,0,0,,,,,0,1,,0,0,0,0.0635451505016722,0,noble
1084,1084,Harmond Umber,0,Northmen,,,,,,House Umber,,1,0,0,0,0,,,,,0,1,,0,0,0,0.0167224080267558,1,noble
1085,1085,Harmune,1,,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0434782608695652,1,official
1086,1086,Harrold Westerling,1,Westermen,,112.0,,,,House Westerling,,0,0,0,0,0,,,,,0,1,,0,0,0,0.270903010033444,0,lord
1087,1087,Harwood Fell,1,,,300.0,,,,House Fell,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0301003344481605,0,noble
1088,1088,Harwin Strong,1,,90.0,120.0,,,,House Strong,,0,0,0,0,0,,,,,0,1,30.0,0,0,0,0.0869565217391304,0,knight
1089,1089,Harwood Stout,1,Northmen,,,,,,House Stout,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0535117056856187,1,noble
1090,1090,Harys Haigh,1,,254.0,,,,,House Haigh,,0,1,1,1,0,,,,,0,1,51.0,0,0,0,0.0903010033444816,1,knight
1091,1091,Helman Tallhart,1,Northmen,,299.0,,,,House Tallhart,,1,1,1,1,1,,,,,0,1,,0,0,0,0.130434782608695,0,noble
1092,1092,Lord Commander Hoare,1,,,,,,,House Hoare,,1,0,0,0,0,,,,,0,1,,0,0,0,0.060200668896321,1,lord
1093,1093,Hobber Redwyne,1,Reach,,,,,,House Redwyne,,1,1,1,1,1,,,,,0,1,,0,0,0,0.214046822742474,1,knight
1094,1094,Hoarfrost Umber,1,Northmen,,,,,,House Umber,,0,0,0,0,1,,,,,0,1,,0,0,0,0.020066889632107,1,noble
1095,1095,Hosman Norcross,1,,,,,,,House Norcross,Delena Florent,0,1,1,1,0,,,,1.0,1,1,,0,0,0,0.0769230769230769,1,knight
1096,1096,Hoster Frey,1,,287.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,18.0,0,0,0,0.0903010033444816,1,noble
1097,1097,Horas Redwyne,1,Reach,,,,,,House Redwyne,,1,1,1,1,1,,,,,0,1,,0,0,0,0.21739130434782605,1,knight
1098,1098,Hubard Rambton,1,,,299.0,,,,House Rambton,,0,1,1,0,0,,,,,0,1,,0,0,0,0.020066889632107,0,knight
1099,1099,Horton Redfort,1,Valemen,,,,,,House Redfort,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0468227424749163,1,lord
1100,1100,Hotho Harlaw,1,Ironborn,,,,,,House Harlaw of the Tower of Glimmering,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0769230769230769,1,warrior
1101,1101,Hugo Wull,1,Northern mountain clans,,,,,,House Wull,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0367892976588628,1,noble
1102,1102,Hugor of the Hill,1,Andals,,,,,,,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0501672240802675,1,king
1103,1103,Hugo Vance,1,,,,,,,House Vance of Atranta,,0,0,1,1,0,,,,,0,1,,0,0,0,0.0267558528428093,1,knight
1104,1104,Hullen,1,Northmen,,298.0,,,,House Stark,,1,1,1,0,1,,,,,0,1,,0,0,0,0.060200668896321,0,official
1105,1105,Humfrey Beesbury,1,,,209.0,,,,House Beesbury,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0267558528428093,0,knight
1106,1106,Humfrey Hardyng,1,,,209.0,,,,House Hardyng,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0535117056856187,0,knight
1107,1107,Humfrey Swyft,0,,,,,,,House Swyft,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0100334448160535,1,knight
1108,1108,Humfrey Wagstaff,0,,230.0,,,,,House Wagstaff,,0,0,0,1,0,,,,,0,1,75.0,0,0,0,0.0167224080267558,1,noble
1109,1109,Igon Vyrwel,0,,,,,,,House Vyrwel,,1,1,1,1,1,,,,,0,0,,0,0,0,0.0267558528428093,1,warrior
1110,1110,Jacks,0,northmen,,,,,,House Stark,,1,1,1,1,0,,,,,0,0,,0,0,0,0.0334448160535117,1,smallfolk
1111,1111,Janei Lannister,0,,296.0,,,,,House Lannister,,1,1,1,1,1,,,,,0,0,9.0,0,0,0,0.100334448160535,1,noble
1112,1112,Jammos Frey,1,,266.0,,,,,House Frey,Sallei Paege,0,1,1,1,1,,,,1.0,1,1,39.0,0,0,0,0.0903010033444816,1,knight
1113,1113,Janna Tyrell,0,,,,,,,House Tyrell,Jon Fossoway,1,1,1,1,1,,,,1.0,1,0,,0,0,0,0.177257525083612,1,noble
1114,1114,Jaremy Rykker,1,,,298.0,,,,Night's Watch,,1,1,1,0,1,,,,,0,1,,0,0,0,0.060200668896321,0,warrior
1115,1115,Jarl,1,Free Folk,,299.0,,,,,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0501672240802675,0,smallfolk
1116,1116,Jason Lannister,1,,,130.0,,,,House Lannister,Johanna Lannister,0,0,0,0,0,,,,1.0,1,1,,0,0,0,0.0468227424749163,0,lord
1117,1117,Jasper Arryn,1,,,,,,,House Arryn,,0,0,0,1,0,,,,,0,1,,1,1,0,0.0434782608695652,1,lord
1118,1118,Jasper Redfort,0,Valemen,,,,,,House Redfort,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
1119,1119,Jeren,1,,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0,0,0.020066889632107,1,warrior
1120,1120,Jeyne Arryn,0,Vale,,134.0,,,,House Arryn,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0334448160535117,0,lord
1121,1121,Jeyne Beesbury,0,,,,,,,House Beesbury,Rhaegar Frey,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.060200668896321,1,noble
1122,1122,Jeyne Darry,1,Westeros,,,,,,House Darry,Cleos Frey,0,0,1,1,0,,,,0.0,1,0,,0,0,0,0.0769230769230769,1,noble
1123,1123,Jeyne Goodbrook,0,,293.0,,,,,House Goodbrook,,0,1,1,1,0,,,,,0,0,12.0,0,0,0,0.0635451505016722,1,noble
1124,1124,Jeyne Rivers,0,,,,,,,House Frey,,0,1,1,1,1,,,,,0,0,,0,0,0,0.020066889632107,1,smallfolk
1125,1125,Jeyne Lydden,0,,,,,,,House Lydden,Stevron Frey,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.100334448160535,1,noble
1126,1126,Joffrey Lonmouth,1,,99.0,114.0,,,,House Lonmouth,,0,0,0,0,0,,,,,0,1,15.0,0,0,0,0.0234113712374581,0,knight
1127,1127,Joffrey Caswell,1,,190.0,,,,,House Caswell,,0,0,0,0,0,,,,,0,1,100.0,0,0,0,0.0234113712374581,0,noble
1128,1128,Jon Bettley,0,,,,,,,House Bettley,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,noble
1129,1129,Jon Brax,0,,296.0,,,,,House Brax,,0,1,1,1,0,,,,,0,0,9.0,0,0,0,0.11371237458193903,1,noble
1130,1130,Jon Lynderly,0,,,,,,,House Lynderly,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,noble
1131,1131,Jon Myre,0,Ironborn,,,,,,House Myre,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0234113712374581,1,warrior
1132,1132,Jon Redfort,0,Valemen,,,,,,House Redfort,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,knight
1133,1133,Jon Wylde,1,,,,,,,House Wylde,Elyana Vypren,0,1,1,1,0,,,,1.0,1,1,,0,0,0,0.160535117056856,1,knight
1134,1134,Jonos Stark,1,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,king
1135,1135,Jonos Frey,0,,291.0,,,,,House Frey,,0,1,1,1,0,,,,,0,0,14.0,0,0,0,0.0535117056856187,1,noble
1136,1136,Jonnel Stark,1,,,,,,,House Stark,Robyn Ryswell,0,1,0,0,0,,,,1.0,1,1,,0,0,0,0.127090301003344,1,lord
1137,1137,Joramun,1,Free Folk,,,,,,,,0,1,1,0,0,,,,,0,1,,0,0,0,0.0635451505016722,1,king
1138,1138,Jorah Stark,1,Northmen,,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0,0,0.0100334448160535,1,king
1139,1139,Jonothor Darry,1,,,283.0,,,,House Darry,,0,0,1,1,0,,,,,0,1,,1,1,0,0.0468227424749163,0,knight
1140,1140,Jorelle Mormont,0,Northmen,278.0,,,,,House Mormont,,0,0,0,1,1,,,,,0,0,27.0,0,0,0,0.040133779264214,1,noble
1141,1141,Jyana,0,Crannogmen,,,,,,House Reed,Howland Reed,0,0,0,1,1,,,,1.0,1,0,,0,0,0,0.020066889632107,1,none
1142,1142,Joy Hill,0,,288.0,,,,,House Lannister,,1,1,1,1,1,,,,,0,0,17.0,0,0,0,0.103678929765886,1,smallfolk
1143,1143,Jyanna Frey,0,,,,,,,House Frey,Benfrey Frey,0,1,1,1,0,,,,0.0,1,0,,0,0,0,0.0501672240802675,1,noble
1144,1144,Kaeth,1,,175.0,257.0,,,,,,0,0,1,1,0,,,,,0,1,82.0,0,0,0,0.260869565217391,0,official
1145,1145,Jynessa Blackmont,0,Dornish,,,,,,House Blackmont,,0,0,1,1,0,,,,,0,0,,0,0,0,0.020066889632107,1,noble
1146,1146,Karlon Stark,1,Northmen,,,,,,House Stark,,0,0,1,0,0,,,,,0,1,,0,0,0,0.0167224080267558,1,noble
1147,1147,Kedge Whiteye,1,,251.0,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,54.0,0,0,0,0.0367892976588628,1,warrior
1148,1148,Kennos of Kayce,1,,,,,,,House Kenning of Kayce,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0334448160535117,1,knight
1149,1149,Kezmya,0,Ghiscari,,,,,,House of Pahl,,0,0,0,0,1,,,,,0,1,,0,0,0,0.0167224080267558,1,noble
1150,1150,Kyra,1,,280.0,300.0,,,,House Stark,,1,1,0,1,1,,,,,0,0,20.0,0,0,0,0.0535117056856187,0,smallfolk
1151,1151,Kyra Frey,0,,262.0,,,,,House Frey,Garse Goodbrook,0,1,1,1,0,,,,1.0,1,0,43.0,0,0,0,0.0668896321070234,1,noble
1152,1152,Lambert Turnberry,1,,,,,,,House Turnberry,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0167224080267558,1,knight
1153,1153,Lark,1,Sistermen,,299.0,,,,Night's Watch,,0,1,1,0,0,,,,,0,0,,0,0,0,0.040133779264214,0,warrior
1154,1154,Larence Snow,1,Northmen,286.0,,,,,House Hornwood,,0,1,1,1,0,,,,,0,0,19.0,0,0,0,0.060200668896321,1,smallfolk
1155,1155,Larra Blackmont,0,Dornish,,,,,,House Blackmont,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0267558528428093,1,noble
1156,1156,Lanna Lannister,0,,,,,,,House Lannister,Antario Jast,0,0,1,1,1,,,,1.0,1,0,,0,0,0,0.0735785953177257,1,noble
1157,1157,Leathers,1,Wildling,259.0,,,,,Night's Watch,,0,0,0,0,1,,,,,0,1,46.0,0,0,0,0.0501672240802675,1,official
1158,1158,Left Hand Lew,1,,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0,0,0.0167224080267558,1,smallfolk
1159,1159,Leo Lefford,1,,,299.0,,,,House Lefford,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0568561872909698,0,noble
1160,1160,Leo Blackbar,1,,,,,,,House Blackbar,Olene Tyrell,0,0,1,1,0,,,,1.0,1,1,,0,0,0,0.127090301003344,1,noble
1161,1161,Leona Woolfield,0,,,,,,,House Woolfield,Wylis Manderly,0,0,0,1,1,,,,1.0,1,0,,0,0,0,0.0468227424749163,1,noble
1162,1162,Leonette Fossoway,0,,,,,,,House Fossoway,Garlan Tyrell,0,0,1,1,1,,,,1.0,1,1,,0,0,0,0.17391304347826,1,noble
1163,1163,Leonella Lefford,0,,,,,,,House Lefford,Lothar Frey,0,1,1,1,0,,,,1.0,1,0,,0,0,0,0.0802675585284281,1,noble
1164,1164,Lester Morrigen,0,,,,,,,House Morrigen,,0,0,1,1,1,,,,,0,1,,0,0,0,0.0234113712374581,1,noble
1165,1165,Lewys the Fishwife,0,,,,,,,House Baratheon of Dragonstone,,0,0,0,0,0,,,,,0,0,,0,0,0,0.0,1,none
1166,1166,Lewys Lydden,0,,,,,,,House Lydden,,1,1,1,1,1,,,,,0,1,,0,0,0,0.0367892976588628,1,noble
1167,1167,Leslyn Haigh,0,,,,,,,House Haigh,Perriane Frey,0,1,1,1,1,,,,1.0,1,1,,0,0,0,0.0869565217391304,1,knight
1168,1168,Lomas Estermont,0,Stormlands,,,,,,House Estermont,,0,1,1,1,1,,,,,0,1,,0,0,0,0.0334448160535117,1,knight
1169,1169,Lorent Marbrand,1,Westerman,,130.0,,,,House Marbrand,,0,0,0,0,0,,,,,0,1,,0,0,0,0.0735785953177257,0,lord
1170,1170,Loreza Sand,0,Dorne,293.0,,,,,House Martell,,0,0,1,1,1,,,,,0,0,12.0,1,1,0,0.107023411371237,1,smallfolk
1171,1171,Lothar Mallery,0,,,298.0,,,,House Mallery,,1,0,1,0,0,,,,,0,1,,0,0,0,0.0167224080267558,0,noble
1172,1172,Lucas Corbray,0,,,,,,,House Corbray,,0,0,0,1,1,,,,,0,1,,0,0,0,0.0133779264214046,1,knight
1173,1173,Lucas Codd,0,Ironborn,,,,,,House Codd,,0,0,0,1,1,,,,,0,0,,0,0,0,0.0234113712374581,1,warrior
1174,1174,Luceon Frey,1,,249.0,,,,,Faith of the Seven,,0,1,1,1,1,,,,,0,0,56.0,0,0,0,0.0769230769230769,1,official
1175,1175,Lucias Vypren,1,,,,,,,House Vypren,Lythene Frey,0,1,1,1,1,,,,1.0,1,1,,0,0,0,0.163879598662207,1,noble
